summonerId,summonerName,puuid,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak
a4-KpjbOdNoQegAsC49yYnnc64PACRyxhHoarzsARn-j4Vo7cLC0JFvWig,참치는김에,NYjlrIHIyouu70xN0RF4rxQfJtY79zi4Stp3NP14R3VBsMFWCFZfRZv26jQ3XJwOaJnJ2OIyXZVdhw,0,I,99,71,False,False,False,False
Vbti4BLNA0IDrI0ibdGRaiYykdgb7kCHg4i33HHKhmEvFAs,ibumster,jW_0fvbHmsoDlpsNqlblgbD99-Sg0iR_cGTlatvb55pfhXFJgjqnHDx9t6ABhiMpksi66VzLEJle8g,0,I,157,132,False,False,False,True
O6gCEPVtSuOBKHe6gpUFBjpgpa_GMriiKvBN9OBrsQvrv68,골든수박,xSRW-RiEpWdCEdXTfTsCLt0ldjWzNneldpvLx5s6lnJHiLz8YB-TMQg18IoQy5TnCUBUfuzG3OG5nw,0,I,62,29,False,False,False,False
zZKWV0gVqDcVCLIbDr_5Oh16Flsvr_cWChDWNWSx4Icqbw,무친 유성웅,QzPmGNUycemsM0Fu7Ik_i7K3DNr0g83bSd8Gc_f3cqqk1CryjX_sLOK9tWWQbLqsMM-1eWxlDADe1g,29,I,173,156,True,False,False,False
jy7-o6v8oQcqtKsHjc90ym8Qssz6iJkhIWepUKWwwlB4a0o96XY8kmOqZQ,0100001000101010,xH7CRQ7xsCrfvk-rcOdzty7z6hkjJwfl7n5OsEOA2ZizfWOYYdkxIWvqHhNVdBwdk6iF6r3kGAcjOw,16,I,111,83,False,False,False,False
TZIbX1uZZV2bMkwpg0XLZ96xQ2dNYZgN7bPMKczBiS6KeEU,목없는사람,fz1T_xfE5K4dmjQyAotRqXZVdSHZrFTOijSvLlCrOp3aIMOuMXFANXvSw--fLzvq0Lcp9GW005bGyQ,0,I,103,99,False,False,False,False
k_tdg1090tHa2SbGsOpxrVfA7LpQFfyGGjlHsuobfvJ9Ck5rXtOOZwIyUQ,양환영,03NdMcLkGM9tWBZDq-RzZSiQA8RrwU3EF2sr12NG-toHYCy7i3Irka_2Zx_x7txQ5e-dAlyUjsJPug,0,I,165,156,False,False,False,False
2nKJfRUu66QfN30RS8I-lOkFwV-tt_-lmIPFOEAHYAuqzZ1NaAYPZhzWlg,우리팀뽀뽀해줄게,5ZuGrhQs-XIdGJ9q75G7qSqt2byWbbFeAlh1_XVZZh36yiYVUKVi4t7qvqd0Twt0q7wvW16LvaIaGg,67,I,125,104,False,False,False,False
nj_R12GR-MLIkK6B7xwL71LkLJsISyUzQyVdB6biw7Vws0k,RotatedPikaChu,YX5xATw3rcQbpT5aLwjY_7ux_7UUTUZuUmR-Uk0t7zdc-hP7KdHuA-I2L6AsWDnZx9I-k6eYK1RzNw,137,I,145,107,False,False,False,False
mouGHX7PTEsQ_sLGcEvariAu_JiKbiIWOSpqwFX3M0_fteY,파워렉원판수집가,-uWnTJtk6Xk6he9Fx-NlS7eSPUk9YVUQ8soxndk0bymFwPzR94BHHgqqm9VxNdhLgIIKPSFawSntLA,0,I,115,102,False,False,False,False
is2HScLhwTLke71DBNaWSxl1aOKi0zwFg5VyEWKSC8nI-3M,화내면 지는게임,tVqY8_AueHp5JDgRuVteQHfzzmNLjgzq26uRGtY73cL_nZSaRGl7y4bhlBK0grg3pPEPm2QAtbST3g,204,I,203,166,False,False,False,False
BaTciVvhnHZ0Xf07hYtoz2cAerjruI7mSt_NPQcA38S2BA,락댓바디,wwHBEBUlXX61Mdmma4_KYpzFjaT-VLPB9QS5brHjULYuBrhboxujjwh-5QKpX-SfdB9rbLRiLkxfvA,97,I,100,81,False,False,True,False
3Q9235bD7P7_xDDTxw9tSjyv2G6zD1HZNhRxv_e_M0wBvMFhQJ6QwhoZSQ,웅 세 박,O8PAijwaFO76EQbXvnRhbDkxjLBKqXFiCi3dMV2DNXEnfiKO0YSgTh-UZTgkRhNSzy0EZvV2KSV_oQ,31,I,81,54,False,False,True,True
WQvIH3W41FdKdUOsO4tU3QgYaOJVTxCxowenVmikL632T6w,한나두울섹,ng1T3DokD2qqDSsNlqQX3BObW8jiUP1tXxxg6_2o4J1mo-aSViAJiXtDSnZb4-mcmOL_GLS156VDYg,0,I,134,72,False,False,False,True
3w5JkClaQHRlnC-am8Q0DB0tnn-0s-v6rBB6XrEtWfAC4EzfQaF3FLnklQ,말안해도안다,rH-dW6tegk1yHPy9-vGaSnqBwXMI-VcRL3EZYymCLpdeKMCxK3o4yzIL16JTojg_Yc1OClRQ1k-tBQ,297,I,200,174,False,False,True,False
GoXydaVnOJpMeKiniBjHBnJGAeQxRXIBm8fW10arrRjC8tQ,앞만가는사람,Z76G6NDXFOMIP59dlnM5WSQLRg_AtBQRaddX8Fi5jqc3TyKdUUQgbvZIQrakNFvEBOb3lV6K9O9SKg,6,I,149,130,False,False,True,True
plZgMSJi_BwRu3o2JvFpBQR-VXGLrPAMx1ELwX7g7UR5fdo,고려대기도자전형,PQCDIBFw_-GKwMu1WEtwaG2JbADmJwkpTYx8F7YeG4_idk8ftYsEdjWx1FoE4_yOUHlCwxpKO7XjBQ,0,I,128,102,True,False,False,False
7bpu1nZ1FRkD5QXcSI1GWAHzPoHH8EzkQspeE4JSbL2ieiwV8uckcIu3xQ,T1 빠친코,9u4mAXe0zNT-hvlqbVuHwXrZAEL2JlekcS2jgCDaxieA7pcgWnTge31hkaNlJ-lUd1XD82DSei23vg,0,I,115,105,False,False,False,False
SuTVWOrftuWeCJXy2q7URy9vC7ONeX7ED5tJ-gTg8cA-t_s,배따면5만원,97k-oKluL7praQnFOeP4y133tGfdMV7gJCgJ84JRKrB1TfxlTCxlvnRv84X1KdtAUauUIupEojg1Sw,0,I,95,81,False,False,False,False
j9y6pG25oUQ-gM_5nObP9jC7vmvLrIKemRPSGQ23BZKOlQ,울지마 울보야,FHWxIIbqA7r9IA3OWdAfnWL6zxRjXlLKqrR4ZPV-CsiS3mpeYxl7b6k8g8ED24JsyWCd7eXd-7fmhg,0,I,61,40,False,False,False,False
hGXDbjDY2Aq2sK-P8qQjd0_P213YkoCnhWZgu5s6g2PRTz8,TwTF 민다빈,hwII4UVA_UXH_1dFutTXodZ6NJ372zMllF63som4yA5fQDrKiAgSs9EQjFuWlg_SlvdQhhmxoSFIkw,351,I,196,171,False,False,True,False
3A7nnAV27R8ChBDGkoBn7vHCXxIHacoVPdHh92nRXRWcKg,꿀떡 간담회,WdHfKn10KXzkw3IK9Fhif7S-hIwuvB5h1KLnke2kXOEIFeGfFWLTr8jSKcZFrnJRs5DnPy9-3own0A,43,I,85,45,False,False,False,False
hgeVDVt7QbrYk0QqL2WZ2cUKb_x_oYIcODQmtJlQP8srZFQ,김서랑,6XB2Ef9kEzyhCcF_K1aPBoO2Q4e6bfYE52jBkroygHf9ZHa-1z0JyCiSDdZ-Yvc_4MJHNcqqG5k5XA,0,I,89,68,False,False,False,False
c35JyNK1PCdm_seq8f_20K5lxIfyzdDcYQF2ew2wg1KyiTM,쪼불재,whS-9-Rhxmx3JWrOhE72_KMGleRPaoFe5xyFWJrhbqDBbmqsXOye2_DSGOHuWv1TD7vp6hYj7cIuiQ,190,I,182,139,False,False,False,True
0bdMCGYpFkwjECkechogSc7mAWkEmviFOvJ8wSpvdqY-w28,도전해,WaxtfmWAEEcqXUi6FS9_nb8DkYKUhcvNKemQ5jzS61MInxXUZj1GgUcggYhmylqmh4da_XepnfJb-g,220,I,101,77,False,False,False,True
DpmDV9KDnp-YhQnuSJ4H6khNWuJe7IMlRglUv2fa9depuA0,아기플딱,3-3IEZB_LQiL1hGfc9UwPYvzU2gKtMvEdAxbcxTyWP77MR2j-CCNMO3b_xgWJcWwPosrPMks99XegA,0,I,104,95,False,False,False,False
UPOt-p2L8ycKz1JdTo9rYuFKYYLokjWSBQ43tpiaHk2nRw,김굥민,7vWrpxs1hjUXczUYE4-JSoaXD-BWxrvciuQMEmPqOhBEPxf4At9l9xgCksICs9Yowc6Hzpn94lyYYw,0,I,73,48,False,False,False,False
9UFm3PqMkRxC_OoWK3P3fCxZSsK7AS53jv7BaUAPkcNEpWIUKyJRxCBTPw,DouYuTV1024123,ANIuXbn3t_E2LwolUsZsrGdhZfkNcdPxrysJSVsCs8yusr0Pho0mcuYqrUqxlvckQMnJ4TDU-9iD3w,82,I,215,190,False,False,False,True
cynuUe6qT6ui2_CWoMIZOyeug16y7KtrEuQBz1KQ40kNe9M,김부캐12312,tK1iux2tgjxJw4MjtffEJmrEjyAYQyrucBE7m4P7ys4dNes75KQ6dTE0f-v4VtpXecHL89N8qhWxng,0,I,74,57,False,False,True,False
PmCVEjaWhv-9dqbj5-VDUbSGoeyhUnM8Cfq4wOypP1zPFQ,김문수입니다,X7FhbDvEkhYA7HUQ35K0S57_Zwo8UhAniPlqm6Xl_ywBaCm6o-ZsRlF4SncTngNZw1h45VE_X2YfbA,0,I,65,47,False,False,False,False
CGAW7XDSuMVnXp_edFv39OGJtl6bQ8vtmCbkBiLQdAgk9A,바텀뽑기운빨겜,Mgs5tKrMsRduCzZINfRuTdF4-UliVRG1FDlfzxnOQyVL-pvrGlZUO_x9n15s2nnlzD3QlBLRdxX0RQ,2,I,99,73,False,False,False,False
m2aKF3H8YubeJ_d1829tuAaLQnF3jUMrWIOMMdSX53xzbWizXyoxO50_SQ,경희대 김동찬,lxQZpHZHvAiVqX3_fWpYMwDpIEcJJM_lD2P9y8gpsyMuB7Nj3a-TcIu44hKRKvmFj70PBqDolUiSVw,361,I,95,64,False,False,False,False
0yYn5wLlQ-VWXF_w_mSWQDWaf9ymCIQKoHvTglBLIqDDfA,VVooPle,q7l9mCGchNmERVyuxjA1qHNqHVqEL_y2nbD-sRLF8rhl09lwrOJMmSoQWrxzhQEUajWqVGidWx_k7Q,10,I,104,82,False,False,False,False
UxHmnjcNYraVSYwopSC2jIxA3XpUyE5YvEJ-rCksMjYkTys,kshla,h2l8k3vc-mZ81IC59SZyoyYPnKfYgVU_nJns6BE9G9OHD5uCscSohfMXpPAcJEWcPQd-hmqdU3xojg,0,I,51,31,False,False,False,False
cCErlffpEgzL_-wJdL6QefUy9csS15YMwGZbcNpQXmtxJ0g,shygoldfish,RAdQ1CNN8RDaX5Rey5TmjZ7LWtZuZgFTFC2qiQ9uQToT2XDLsMQlPJ4MNwraYe3xdxftOo2BDUBvLg,0,I,62,24,False,False,False,True
U_to3ZM3ZwLl5EqD0oroBVFa-bngVwCHizCTMMTkR7fLfzY,노진우입니다,ALzr8WnFHdiwpGrRgvgX0x_4EbWTqruLofq4nGo5AdVlq-3U-XV5AtGGg3B0id04Iy9PJ-6JeZ-32g,0,I,67,46,False,False,False,False
vtG0yF7qh2Tyd6W7rPOE52lw_UEbLMNpDpomGrOJkeeMwQ,블루무조건내꺼야,4LjiC4dYZCqKQ8eB_mXvGUvb_KFWQx0cxg7_9ASDgD2LmC8syUL-tgLtLbd18CU6Anlg9UBuYiLP5A,0,I,235,251,False,False,False,False
iLLRZD-C9cnYs8JNYyefL5461ah6w82YRMaEBbpXNjmXBHvuLTirgmgp_g,KR kimsin,DO4Fl2J_b8kBGylK1agPWGq3JNWNatuJjVa8VzFqxG48Mo3VDuSO7GkULXvql-WX71LI-2ls9xu8UA,0,I,155,132,False,False,True,False
RDSda9xI_1w8SrTdEaeV8cnU_NcBatEk82kSJVCHM0G2cA,심지환1,0IuVftZHlG4q01h6QyaxdTxM0YWzoHjZYYgo_Q0Khp3ND4P34BRTGZQJEa8-_wNXUh-qmTbTeo0QDw,0,I,308,297,False,False,False,False
zGciWKzxV6SGGdsh71PLUKhIUxZ2rlIEB7pM9QpJU5haoKw,메카프라임민제,wkYysnTbC05L9OKqu740oc16grPYIxx56vBR9SADPixVPgdi2T33x3uhFOCrqC_u4vvBuGlZjAP-pw,20,I,98,85,False,False,True,False
o21UioUUSD6SACB6VcP08nNzUBHQ9QrE2edfwCyoGIrOQdU,기계과조선우,MCdBsEYD8OoXO_8lSkPtNrkilBPXsiku4GhF_nIrEd5fRNQqnVVtwh0peW0UWugNlL0Fm_IbSSEqiw,0,I,48,32,False,False,False,False
P2gBGvbXYnwbmC2IWU1fpa8WUtOjZBQrItmSCMlj7VRKNQ,즐거운TFT,L2AlNbSjDE1bLEQlw9IS1maglIjVIEGhQruu7x91wz7f6A_2j-SIgufemJIt8rcs3hxIYEz3pAoNWg,0,I,203,181,True,False,False,False
Ql0VWDrSqpZCqR5CR9MglhkrQDJ70YOgDfcIz4ZqS_aYjzc,고려대 엄티,CJZUlmfXYTl7rJSCIAlQTNoVY9Nzkcyd-Yo2ISSJdg8vsSQk1n_4H48BtXZB8XmEWntIC21blpEjWg,145,I,165,136,False,False,False,False
_2MfxsfDo2kgkaDAafaAEHigPRj3VMsshXw0tui4k3tyJg,God like Az,bxP2ycpsANJR4hDDktf_4VZuGYk4f_AgTZk3rjZ_hUOxW3RFhPN0hdNzXfNdRdxmy2FyRFQsU5YmJw,9,I,153,143,False,False,True,True
QfptaBsGm_td1MQRhtqONrb3am0kBiSFQlQEB-blxgptte8,Taste it,Qx2w-yyfxOEJPV5IGxbpVuAbAS6IC-JMLNauZmiPk_YuuThk4xu61l6ryVjwzJephDFGGsTzznI2eg,104,I,115,92,False,False,False,False
7IhwyZbc9kmsafRSSzwR9_0k6YP5RmI1ObYro40LlQvZsQc,Heng in there,ARGN0H8YNqeTfY4baf5t7AFqgfPD_x2-RUuERoAhRlB7yFouiBqfj2O1Czgaco3GZfESHCByHdGJxQ,0,I,94,64,False,False,False,False
wiOLkXf9GwkbfUXWu5dQpcv3su-uzbvzkENcKXq3jjTKOJ9jHEqVo8DDxQ,BTS봉준호손흥민임찬혁레스고,MtcaYn3-PQMYzSQEY1hQEQMo1xweIVevotJIJfONsjJo0hiRl_9CmjT6MKunEPr0jt24lEhz-wpYNQ,0,I,46,24,False,False,False,False
f3ZcpakkexA_FK_bYgxC9-baIenvLRbidGetmix0WC7kP739o7FT5CE8bw,괴뮴쥐,Q51jZcaOaZ0O5vTGERWijtGAlhILkirfEw_V0yP94At7xnOMu8kXUZ4zrtpQ82riw2pmwroOT3Qwjg,0,I,224,210,True,False,False,False
LFZEc95D0Kc_I-RjRV3n_GlOHallkc8pYgDcI5K3aXs16Zo,cocococococg,fyyO9ZWyaqS2OuMa760CpdMnzVqWOGLPKuMutv9h8nlNV3gGb25rLmXKy0lQB0f5_t5faY4bsqqV7Q,6,I,83,55,False,False,False,True
nwmq0CVWhghd4x7mG4TdSAOUERlqfGpK3ZNKq_4n_dKrAQLL,롤체양학러쩔짱,bgwgzzDA8oyaOOE2GoTBCd-Ljf03ukeJVX2rKKMp-_ssndEQ1-6zqbqRF41tWJzxf5f7K4-7GbDMtA,19,I,68,50,False,False,False,False
JuHq5yGXPWNUCDkq1j8qL0QWLVAeLDRzFwCHY8hXE9Awqw,멍청이폰,KmJPRybTLeEHs5TPxmMsouQ_Ri4Y6FT0Jjp96NCB-Yyp7ZfJPAi6ENZV0O1Wx82q1AgFmt6FeW90bw,0,I,91,80,False,False,True,False
SBsgYn6FKEJX1LAMEIglZRQubiNYZUmuDLgajV-cHBGMidFzTxHuOMgWiQ,내 이상형 프로미스나인 송하영,ttuJDnPFzTviH-FyACsQwjnwRX7xA7Ku4SUQRkpzpLnHqSzfYabCwCGJjElA7o9BM4HjiqFq-IOxkg,82,I,134,102,True,False,False,False
p0CZ7cc4hVTK4ZM7erKUIZ3lsktkwQmDwZ5DCZQPBZ_brZ8,SKT T1 Klaus,fc9GhlqfNFfR4Ff71jlkSK65X19iCJKmPFtw0Gt3Apnfv777gel852epmPyRJd5FaDvgWphMKQbw1A,0,I,98,81,False,False,False,False
1rGiIbgIFRZIdy5uZ7KyHdoINwuNsDfirXuTWumcLYddEQ,반질반질한밤나무,cmmyHAMGVSesUxD_m9-FBeLXOY8_-RahcMWbjRyN54oKElVA5rdJ2BP8GZrdA_PJ4X1aJUq2uLEaqw,0,I,157,137,False,False,False,False
UVtFYCtiJghOI90fa1WWCFMk3TE9iPh2T3VgdPhlwuWjCls,우랴앗,AWP8xrU08SkVXZo0mqx8lxe3FJP1DVN7mMad2ttx6uPCSWlkh3YwiMpXIV3_b6Xv1s5eiqhZXM2ceA,79,I,148,122,False,False,False,False
0Pccr5VCOH9WGb0gRmYfgz8TAmO_Oa9npCnVkGC6uZnHqA,엉댕이때찌때찌,wJE5zh3Q8v7xjKsPBnNfrMWAR1zIIPbdC1ntFd3owFOwCMch4aRho2Ts9kr9RBf11kpYBYWhrPMRNA,3,I,107,81,False,False,True,False
7xYYQpVE0jpwzlsU1Sf2inV4_kdJxOpb-UYyoNCbgOTYRQ,히힛마스터,wV-kyofQIRpHW8dUh83n4WYpyEuli6ngEMUJYnMpgVewhD0IVQzKCFPf4uO2u-6JFn_HvZY6AJWTNw,219,I,89,59,False,False,False,True
gj6JpiY2HDRC6Px6HjplISkwyomY_P4wHdmQmf6bqSD3PyE,창백한 피부,sRdsP0gtKi9vRiqRZh8pKRhBZ6IIstURb4mG1zX48WHuhhGiRBZZXH87f9tYxOXOV1NbGE5-KYf3pg,104,I,228,211,True,False,False,True
6Z4WtCh4ld7b9Ifxcbz6LKGV0wI6261V96fPvKQGFvmSvQE,J1WOONG,G8Wc8NZWOr3UPwkabzEzq6tPasIywSFPc6spNRG2AedbeFIAETcXDFPrwI5WgbaHHfqxa_J3Eq2kxg,0,I,132,105,False,False,False,False
COnVXWw_3GAcg15zlBdteo5vLU3HIxsJBsNuu1yENxRtDdg,푸른 추적자,xq2GPaqGTh-BulD2bXqupVivNzquGu2vhKsHBXmBQaPGWFTqwBw8R3k_pztw6pWvxjHOLK-n6rfPNA,27,I,155,142,False,False,True,False
9xaHCZ1rHBT4k6b0WIDuLpCHs0Dep_yxtLOVXdi9WsMu8Kg,그대를응원합니다,Al_WQGAVY1FZL7RpecvxGK9Z4Eje0zMT0NmYbI86U3pkbaRog5jonTpR7ghHlIs-LidOLaDdU2p8hw,25,I,76,55,False,False,True,True
XMwESa2LfJJ4AzMGGfba9ib8teJJF5X0QQfHAoemXOqarQ,신 당,yQwjE0Y8qmvrS_Cx5wUevHyEJlkOcgl0SrW9lpbq1AHELDbxDu2MOpoyy6ohmbqda8KypZ3KNR22Bg,0,I,221,186,False,False,False,False
t-tNSA_HPIiRFU5O3CIe44Lf5W0h6PfW8qsW_tsjN-AwYBg,재현홍,cxZrfoHTaPHnWVSB6yg0XSEraZdIpveh6tPXADVS6uriddZ_J13L9zdcOiZoJwEDg1c_Lv6SI69_YA,29,I,180,175,True,False,False,False
OTg7pCxO-C5X5MN72ApQN4-h-MfdKttw0iQF8rOyjpEPFQ,어둠잔,tjK6cLxnEvFiyrbIcrWlxzo7QzcgxEzpVv0FkhVsSvmSJhMi_XMNUtbNqLT1YlCpI5Q14ht8TbfADQ,51,I,71,49,False,False,False,True
OUYabhoy1NtojumkiEXP1U2rW7HxZ6tblUxN1iykfBt07TgdSgS4agxuGA,돌아온문치원,zxm5S8yoVj_qmOi81YM9MiIM1mhe3TXiZrtWZHoba1mWOp-qGG9zKNrgXkq3yFtG8eF_tJlyvP7P1g,11,I,70,44,False,False,False,False
JvSfnkKyXtTG91Qjj7zBfjbX--3FKmlf5iqlE32eBg9n2A,버블티먹어야지,RepBH5wLi0Q7Qf4zBUv22-KRbmjN_9SlKA09UaSbVvwX_mVhnx4hkPj3hWKAqHno-bHRFo4kWRr-Mw,193,I,105,85,False,False,False,False
EsnyFaSODfKLKeACe3P8OLnUwIhZYCilPM6OpwBM6b709w,Mauritius,FlxenWOiDZRW54cZl6oJ1XTImA81sh_ytOV09mpoNKZBvpXrQNYXSLwHk872j3gqNbn1O0RmfNhS6w,0,I,181,185,True,False,False,False
zvuwl4n4IISU-ml3n9bdHJoBgMGz5buXnUf8HiUD0Go56g,요시자와 아키호,j58aG8sijzxNx0267lXJxJ0AVi8D9rjdYCaXCmZYH2CPVAUnRm_saPrt4mC_IhEJgxvLhHstaLc_aw,0,I,119,87,False,False,False,True
VAQx7QRyjtMedh82emOvK7FTfSAnlzyXSh183Ha38HgftQ,고플레,7XPXDLxM9nYu9E3H4T3_gvGh70_oX_jSmR9-998GZLKG_YupPs9oQ4qmB2XvOBOUBhKS_hbO34Hmew,123,I,169,135,False,False,False,False
ksvnuWXbyKgLHLFN7ZkJ7GbPA6PT-ZzrqFmcujRl2MThgxM,대마자,MLo2nfZ3e6V_5KDgkPm8s0FEX7H5h9c2Be_V0vhY-Vo_7sXH2KqGk1f8nduTUytlAhCmLWHaBjsUPg,0,I,60,36,False,False,False,True
GscKLgKEdvIPSq9tc1HXkWGazGqH7-8O5m_q5YNgYjrY9g,완벽한지영,_lgMMXVe9tE_i2jL9rG6lemTMhmfKoyKFe1zqdxxZq041wIv0c3MG2Ijwf98lleqQhTfCdUBpBRu4A,0,I,253,237,True,False,False,False
DLkJWBYayfaUXwi-yekNTjleq2dCLpNq7WCVQzX0rhuvlcU,와 핫,uQCovz0radtS-sD8heHnCGZ3DYNfMLsT5eNEV-6BiTufSDLuWsDkowrjepG4nFPLTaTpBIGdzyO1yg,0,I,88,67,False,False,False,False
o23I1WLArC41J7nKYLWwr2niFcoAdNxzp4oPV8Hlmjip6Xs,이국주팬클럽,-zkLCywFQHZJ7dj9awPca0yeEnaLYTNGqiNQMRx3zqvh7fwAYkXlY0D1ajirorX9ooEaki8sRmFnUA,0,I,158,148,False,False,False,False
HmKVoNT4xOSQ_Wjk5h78UPBfnjG8OwBzPrDvabC7_lf-mvRNBhKKGXky8g,유미공주S2,IXHzH_5ZpiEBCvzySc3H6nQRl4Y59mz1lTBPiL_voStpat5eWPM8pIV06YQmJ2wODsrRxr-dDzPQdQ,0,I,77,54,False,False,False,False
tTY-QWDGaNj-nsDDgbkKo1g53rEweyTMDipLJxbEzotMFuA,문장도군,vNJyS0XnHiePT4lhA8iXH2V7bgXNOQn3JvEKDqpKDtuAV1iFoVvkeEiVQcjaEKl7eZ0umwI5XeiliA,79,I,133,102,False,False,False,False
iSzYWV-S_dduNO0I0mOwZ5JcCIBwg2D4e9igG1RY0Nfr3E7etYbRRgb_hw,정영훙,q1oTPFH42o7DS9faBI0QzjvVm_U20S6vnYJZOQ_t0ozI7ApLLfvlacr6sqG95GAoAetuxtT9r0Zm-w,0,I,143,117,False,False,False,False
RgEDyOxUqfpGnzHm8cFJpjkdbpR9uGPOdugbIez3ytW7Hgw,베이스 여왕키키,wndPYEWVwJm2hYF1jhgFeNarrvURXEvuA5UhUQSGYtrtfXNPdD5zwF2xPrzXpEr_HX-DBMRGXlYM6Q,0,I,70,54,False,False,False,False
3YO1jMVhgJZg5cOteMjI3bZ8rF7efn5iGLfzFKpt_z82vS4,금방갈게 고마워,Jj7CnUGpgUI4nKZA6ycCcemHcqMsLTE7Dh07Pn6sS5wT0zzP3ag0gcXyoC8xwCyK4zrG_Yqa-fp-2w,132,I,93,77,False,False,False,True
5aWqqUKsWzUNSJzzXdjXu8c_6LzeaD6syd3JjJ-umBAx3g,김갑한쓰리,uu8uo6HpiT3t8oj809VwETiqvV6AMQYds2bdd_qpibSWi8mlLrZQFIVMe3aAskHlnWJ5om5A5rcN4g,181,I,351,328,True,False,False,False
Vcppl8RMA30e4tNJuSjw2x34L1bUL3KEv1ouqmPuH5mCklg,늘은이,3Lqb3kPJdKASt3CJmh4GMJ1fUUIv6s8-66CByeYM4NRgG1tJCm4U2wScYXrh3wPDZhej5ktls8CO5w,20,I,118,72,False,False,True,False
Ujimlyku6fhblsEaGiphhEDqf4EO2wIc93WbtQgJUnrT4_o,술 담배 쌩배,3AfbpKlvZUXyTENw94IZnBfBf0cDkGR-7Eelaw5Fzz9PWrl7KsiFNDVwAvTkBLye2VeIS4q2ejOLLA,190,I,162,135,False,False,False,False
_FWvEUZk5jrLnuIQUEZeKoD5OdK1SacyxS81lqOmW98OwA,인간럼블,f8XYpR-79AR_0vXnjLBMCxQCR7lyo7nRczUt3SoH9u3XT91ay7EmH_4ZaGDe1Si4-wBOd4_BjStTDA,0,I,88,82,False,False,False,False
s4L426IDm8ObtL_t1QVooBc9k4zI1afzzFNdkrmKlmOuzKo,청춘시대 송지원,0pmbQn9AASysZ2KHvfOLmynxJy4xd08BlG_hGINwuAS3la240rWeVli6cDy5UFq0UCSF3KAjFWNgWQ,0,I,112,92,False,False,False,False
2nxuAGTPZJ-6URRvqWgDHSv14yj4CjkFraPbEkXUnpwG_qY,너 너무 역겨워,34I3eT82HMr8h8FHW3OfTBlV1dpBbtsIrEgKmhmEUz86V0EkXyNKpgj2FxSIqqe2H1s7KG8U8B1v1g,23,I,54,39,False,False,True,True
spNMSxM5QUkFeRs1mIXAnjloSYnOWT-u3v5kwvDAfy80_g,점보뚱냥이,5sgY7xGFZZmspS-cWL3a9_4HkHBA7Fq3jqGKEkwFZCozzyAaMhxNSrZCKid0N-Psx8BK4Tcl1MoKug,0,I,171,149,False,False,False,False
_oCCwyPgLayYF90fKSvbvTPnxxLrahZqhX4-A0dZos-omXI,민이차니,Nc6bUnh_qv9PNX8bDJOponVbf8FV_Pj4_XxD_CICQeIYEHcI-uVXQohriC1ZoEGEKnSdF6_cAOL6Pg,19,I,50,30,False,False,True,False
4iYLZ02J1QvLImxejrrNxfeuMHRzxrbdna4HcroyIT8-etw,동선생님,VqyQN6-QcSbqdO59pEEnD2gCScpSxWwqIZo2w_Wu8IRsWEei5lNBt-FEDIltNkyWRgpNjgAFDR5sGg,0,I,180,168,False,False,False,False
fUyLqujbW5v4fikFFEaHhAg__DFGEFVjQ_UtbmRxefza5A,Anglebird,ZXi1OaNh235ndhmLKJYUgkfzRrNCYVsOMDICPDD8Cr6HR1IZsUnrglVzRGUSt0Vv9ry_I4Dtm0PEIg,317,I,140,122,False,False,True,False
8X8D-zqFFe_8BaPoV3OBKa_GQ6Sn2iVW7tWVhqk53fS0Xw,wogi,VnyqqYr-YAQE_3pWkpXmTTw1u1yOvNJK_5GkYvEQL0f6BU2n6kKg6J-dNeyiMQawhW7E_iEmOt9jAA,0,I,123,103,False,False,False,False
x67pHnLNtRdh2W_AdoLoErRPvqWyru1lTzHIJHPiPiApOA,DGun K,eLto2IM1JCfZV_Oyt9BwqatN13yfQ1mKATZ6FoFybITrPMcyEAbCIcakAY2u7pJAhvAQ9ZwftRdRFg,0,I,86,59,False,False,False,False
YOu1IX5cQJLSwef1X_KEzley2TVcCuYWMGMw6NECdyF06ZM,민재우스,j0ffcwGyfbAkp0BKbvYpbP7vdwqCSyIzxoR5EE_5fIKW0ud9xjjypNA4eedHOfHCXS_oqpsR88t-sg,61,I,99,86,False,False,False,False
r0lRLmOB2jQpWiInXCwkD2SdanNcISOcl5_v8PrnRzSHDUA,금자사랑나라사랑,loWyj8AoTa6JdY4aYuRFOi1Q6yNg47gkaVuWguuM8PLlsGJ0IU8QyiWrUD4tXZaz0dYynqTlfStudw,0,I,78,57,False,False,True,False
WkLk6yXayo7GW5JZGbARSaeb2WBaT5OXmX8I3Jb5oeDygg,여리링,a5h6D1qi9P-5lnYkE0ZspuNu4xhA05mvN2dOqgag1RRTXSr8cceUL3XUNRt6e7cejEK9DwBjV6oiwg,0,I,65,38,False,False,False,False
c6w42jJtUamuBnvqZY9uRqlHFppVlwXwaFk2-n46Cr_PGw,자루식,o1UWN9pvqg8vthKqskPoy6NSDMNrr7iuBDhiWlNdqvR2eDq2qLQdDCWZuGsutCAcweDlkFTFYvB5EA,51,I,89,64,False,False,True,True
i5jwDh09UcxUo7KCEKSajCqXno2Ac5YE-VAreiyoSu83Xyc,코딱지 맛 감별사,aKmMplAc9dp6dBZM64wsqLFy8uppN17EE8_Dpvy1ONATapJd04BqdW0quBdeEtZeSwHB-E4KDK00Ng,0,I,165,136,False,False,False,False
